
68.470848,-0.001516,-0.080897,-0.083069
68.488350,0.000001,-0.080910,-0.084485
68.505310,-0.000558,-0.080915,-0.085857
68.522026,-0.000631,-0.080925,-0.087210
68.539047,0.000030,-0.080930,-0.088587
68.555740,-0.000045,-0.080930,-0.089938
68.572540,0.001263,-0.080920,-0.091298
68.589455,0.000381,-0.080906,-0.092667
68.607277,0.000693,-0.080896,-0.094108
68.624382,0.000639,-0.080885,-0.095492
68.641441,0.002066,-0.080862,-0.096872
68.658951,0.000876,-0.080836,-0.098287
68.676147,0.002126,-0.080810,-0.099677
68.693741,0.001433,-0.080779,-0.101099
68.713028,0.001264,-0.080753,-0.102656
68.730049,0.001953,-0.080726,-0.104031
68.747940,0.001067,-0.080699,-0.105475
68.769997,0.002845,-0.080655,-0.107254
68.790001,0.001923,-0.080608,-0.108867
68.811394,0.001944,-0.080566,-0.110591
68.833565,0.001486,-0.080528,-0.112377
68.854317,0.002354,-0.080489,-0.114048
68.875282,0.001477,-0.080448,-0.115735
68.894112,0.002158,-0.080414,-0.117249
68.912109,0.002196,-0.080375,-0.118696
68.929428,0.001730,-0.080341,-0.120088
68.946892,0.001853,-0.080310,-0.121491
68.963837,0.002204,-0.080275,-0.122851
68.997177,0.001664,-0.080211,-0.125527
69.014114,0.001779,-0.080182,-0.126885
69.031906,0.001155,-0.080156,-0.128311
69.051208,0.001299,-0.080132,-0.129858
69.068314,0.001193,-0.080111,-0.131229
69.085884,0.001135,-0.080090,-0.132636
69.102783,0.000968,-0.080072,-0.133989
69.119919,0.000891,-0.080056,-0.135361
69.138107,0.000758,-0.080041,-0.136817
69.156166,0.000705,-0.080028,-0.138263
69.172935,0.000597,-0.080017,-0.139604
69.190430,0.000557,-0.080007,-0.141004
69.207886,0.000374,-0.079999,-0.142401
69.225349,0.000366,-0.079993,-0.143798
69.242722,0.000245,-0.079987,-0.145187
69.259705,0.000151,-0.079984,-0.146546
69.277954,-0.000058,-0.079983,-0.148005
69.295929,0.000244,-0.079981,-0.149443
69.313042,-0.000756,-0.079986,-0.150812
69.331078,-0.000310,-0.079995,-0.152255
69.347992,-0.000297,-0.080001,-0.153608
69.365349,-0.000171,-0.080005,-0.154996
69.382797,-0.000785,-0.080013,-0.156392
69.401901,-0.000438,-0.080025,-0.157921
69.434608,-0.000185,-0.080035,-0.160539
69.451332,-0.000904,-0.080044,-0.161877
69.468193,-0.000304,-0.080054,-0.163227
69.485069,-0.000841,-0.080064,-0.164578
69.501877,-0.001072,-0.080080,-0.165924
69.518982,-0.000624,-0.080094,-0.167294
69.535789,-0.000662,-0.080105,-0.168640
69.554054,-0.000577,-0.080117,-0.170103
69.570854,-0.000778,-0.080128,-0.171449
69.589012,-0.000679,-0.080141,-0.172904
69.606873,-0.000385,-0.080151,-0.174336
69.624832,-0.001098,-0.080164,-0.175775
69.642662,-0.000671,-0.080180,-0.177205
69.660477,-0.000633,-0.080191,-0.178633
69.694702,-0.000615,-0.080213,-0.181378
69.714058,-0.000567,-0.080224,-0.182931
69.732140,-0.000757,-0.080236,-0.184382
69.749641,-0.000320,-0.080246,-0.185786
69.768059,-0.000481,-0.080253,-0.187264
69.787575,-0.000478,-0.080262,-0.188830
69.806763,-0.000485,-0.080271,-0.190370
69.824799,-0.000456,-0.080280,-0.191818
69.844612,-0.000436,-0.080289,-0.193409
69.862625,-0.000419,-0.080297,-0.194855
69.879868,-0.000391,-0.080303,-0.196240
69.897598,-0.000387,-0.080310,-0.197664
69.915543,-0.000627,-0.080319,-0.199105
69.932930,0.000347,-0.080322,-0.200501
69.950386,-0.000207,-0.080321,-0.201904
69.967285,-0.000139,-0.080324,-0.203261
69.984100,-0.000132,-0.080326,-0.204612
70.000961,-0.000191,-0.080329,-0.205966
70.018562,0.000173,-0.080329,-0.207380
70.037788,-0.000023,-0.080327,-0.208924
70.056183,0.000009,-0.080327,-0.210402
70.073204,0.000005,-0.080327,-0.211769
70.090485,0.000033,-0.080327,-0.213157
70.107872,0.000094,-0.080326,-0.214554
70.124977,0.000092,-0.080324,-0.215928
70.142242,0.000159,-0.080322,-0.217315
70.159805,0.000198,-0.080319,-0.218725
70.176987,0.000189,-0.080316,-0.220105
70.194473,0.000129,-0.080313,-0.221510
70.212044,0.000550,-0.080307,-0.222921
70.230347,0.000247,-0.080300,-0.224391
70.247253,0.000246,-0.080296,-0.225748
70.264313,0.000188,-0.080292,-0.227118
70.283669,0.000318,-0.080287,-0.228672
70.300812,0.000145,-0.080283,-0.230048
70.318237,0.000355,-0.080279,-0.231447
70.335617,0.000184,-0.080274,-0.232842
70.352570,0.000295,-0.080270,-0.234203
70.382088,-0.000041,-0.080266,-0.236573
70.399452,0.000732,-0.080260,-0.237966
70.416405,0.000251,-0.080252,-0.239327
70.434204,0.000156,-0.080248,-0.240755
70.451569,0.000070,-0.080246,-0.242149
70.468445,0.000549,-0.080241,-0.243503
70.485764,-0.000057,-0.080237,-0.244893
70.502831,0.000263,-0.080235,-0.246262
70.520233,0.000125,-0.080232,-0.247658
70.537094,0.000131,-0.080229,-0.249011
70.554558,0.000191,-0.080227,-0.250412
70.572380,0.000164,-0.080223,-0.251842
70.589951,0.000161,-0.080221,-0.253251
70.607330,0.000099,-0.080218,-0.254646
70.624992,0.000116,-0.080216,-0.256062
70.642487,0.000066,-0.080215,-0.257466
70.659370,0.000158,-0.080213,-0.258820
70.676781,0.000063,-0.080211,-0.260216
70.694649,0.000048,-0.080210,-0.261650
70.712982,0.000035,-0.080209,-0.263120
70.731537,0.000082,-0.080208,-0.264608
70.749901,0.000051,-0.080207,-0.266081
70.771713,-0.000010,-0.080207,-0.267831
70.791534,-0.000002,-0.080207,-0.269421
70.811989,-0.000034,-0.080207,-0.271061
70.831886,-0.000068,-0.080208,-0.272657
70.852226,-0.000003,-0.080209,-0.274289
70.872093,-0.000056,-0.080209,-0.275882
70.891426,-0.000042,-0.080210,-0.277433
70.910553,0.000159,-0.080209,-0.278967
70.928101,-0.000495,-0.080212,-0.280375
70.945908,0.000117,-0.080215,-0.281803
70.963432,-0.000450,-0.080218,-0.283209
70.980888,-0.000065,-0.080223,-0.284609
70.997963,-0.000020,-0.080224,-0.285979
71.015671,-0.000065,-0.080224,-0.287399
71.033157,-0.000178,-0.080226,-0.288802
71.051323,0.000233,-0.080226,-0.290260
71.069000,-0.000288,-0.080226,-0.291678
71.086174,0.000092,-0.080228,-0.293056
71.106308,-0.000050,-0.080228,-0.294671
71.123077,-0.000060,-0.080229,-0.296016
71.140526,-0.000060,-0.080230,-0.297416
71.157738,-0.000073,-0.080231,-0.298797
71.177177,-0.000074,-0.080232,-0.300357
71.195389,-0.000076,-0.080234,-0.301818
71.213028,-0.000043,-0.080235,-0.303233
71.230911,-0.000122,-0.080236,-0.304668
71.248520,-0.000098,-0.080238,-0.306081
71.266113,-0.000121,-0.080240,-0.307493
71.284950,-0.000216,-0.080243,-0.309004
71.302917,-0.000037,-0.080245,-0.310446
71.320610,-0.000045,-0.080246,-0.311866
71.338211,0.000021,-0.080246,-0.313278
71.356232,-0.000053,-0.080247,-0.314724
71.373749,-0.000051,-0.080248,-0.316130
71.391426,-0.000085,-0.080249,-0.317548
71.409515,-0.000018,-0.080250,-0.319000
71.427170,0.000005,-0.080250,-0.320417
71.445305,0.000027,-0.080250,-0.321872
71.463211,0.000001,-0.080249,-0.323309
71.480858,0.000058,-0.080249,-0.324725
71.498299,0.000054,-0.080248,-0.326125
71.516434,0.000080,-0.080247,-0.327580
71.533966,0.000043,-0.080246,-0.328987
71.551865,0.000009,-0.080245,-0.330423
71.569740,0.000011,-0.080245,-0.331858
71.587044,0.000003,-0.080245,-0.333246
71.605225,0.000018,-0.080245,-0.334705
71.622879,0.000014,-0.080244,-0.336122
71.640854,0.000031,-0.080244,-0.337564
71.657990,0.000017,-0.080243,-0.338939
71.675591,0.000007,-0.080243,-0.340352
71.693993,0.000005,-0.080243,-0.341828
71.711853,0.000006,-0.080243,-0.343261
71.730980,0.000009,-0.080243,-0.344796
71.749001,0.000032,-0.080243,-0.346242
71.767281,0.000034,-0.080242,-0.347709
71.785057,-0.000101,-0.080243,-0.349135
71.803467,0.000082,-0.080243,-0.350613
71.820793,-0.000179,-0.080244,-0.352003
71.839546,0.000700,-0.080239,-0.353508
71.857689,-0.000253,-0.080235,-0.354963
71.875504,-0.000041,-0.080237,-0.356393
71.893372,-0.000012,-0.080238,-0.357827
71.911560,0.000004,-0.080238,-0.359286
71.929077,0.000021,-0.080238,-0.360691
71.947311,0.000017,-0.080237,-0.362155
71.965660,0.000020,-0.080237,-0.363627
71.983566,0.000021,-0.080236,-0.365064
72.001442,0.000024,-0.080236,-0.366498
72.018585,-0.000002,-0.080236,-0.367873
72.036789,0.000036,-0.080236,-0.369334
72.054688,0.000028,-0.080235,-0.370770
72.073242,0.000033,-0.080234,-0.372259
72.090874,0.000022,-0.080234,-0.373673
72.109261,0.000002,-0.080234,-0.375149
72.126488,-0.000009,-0.080234,-0.376531
72.144402,-0.000000,-0.080234,-0.377968
72.162888,-0.000021,-0.080234,-0.379451
72.180382,-0.000032,-0.080235,-0.380855
72.198151,-0.000032,-0.080235,-0.382281
72.216599,-0.000033,-0.080236,-0.383761
72.234299,-0.000038,-0.080236,-0.385181
72.252571,-0.000036,-0.080237,-0.386647
72.270912,-0.000039,-0.080238,-0.388119
72.289558,-0.000017,-0.080238,-0.389615
72.307701,0.000067,-0.080238,-0.391071
72.325920,-0.000158,-0.080239,-0.392532
72.344940,-0.000063,-0.080241,-0.394059
72.364464,-0.000431,-0.080246,-0.395625
72.382843,0.000708,-0.080243,-0.397100
72.401924,0.000160,-0.080235,-0.398631
72.419731,0.000053,-0.080233,-0.400060
72.436905,0.000012,-0.080232,-0.401438
72.454491,-0.000009,-0.080232,-0.402849
72.472511,0.000042,-0.080232,-0.404295
72.490532,0.000036,-0.080231,-0.405740
72.508247,0.000057,-0.080230,-0.407162
72.525505,-0.000257,-0.080232,-0.408546
72.543137,-0.000283,-0.080237,-0.409961
72.560379,-0.000036,-0.080240,-0.411344
72.578232,-0.000289,-0.080243,-0.412777
72.596512,0.000765,-0.080238,-0.414244
72.614525,0.000071,-0.080231,-0.415689
72.632111,0.000072,-0.080229,-0.417100
72.650276,0.000143,-0.080227,-0.418557
72.668549,0.000037,-0.080226,-0.420023
72.686035,-0.000665,-0.080231,-0.421426
72.704536,-0.000197,-0.080239,-0.422911
72.723038,-0.000093,-0.080242,-0.424395
72.742744,0.000176,-0.080241,-0.425977
72.764320,0.000026,-0.080239,-0.427708
72.783981,0.000007,-0.080239,-0.429285
72.805519,0.000012,-0.080238,-0.431014
72.826057,0.000009,-0.080238,-0.432661
72.846313,0.000000,-0.080238,-0.434287
72.866707,0.000015,-0.080238,-0.435923
72.892380,0.000017,-0.080238,-0.437983
72.917229,0.000003,-0.080237,-0.439977
72.935539,0.000002,-0.080237,-0.441446
72.953156,0.000035,-0.080237,-0.442860
72.970268,-0.000120,-0.080238,-0.444233
72.987709,0.000550,-0.080234,-0.445632
73.005539,-0.001200,-0.080240,-0.447063
73.024139,0.000833,-0.080243,-0.448555
73.042053,0.000040,-0.080235,-0.449993
73.060150,0.000006,-0.080235,-0.451445
73.078239,0.000023,-0.080235,-0.452896
73.095566,0.000016,-0.080234,-0.454286
73.113129,-0.000057,-0.080235,-0.455695
73.130455,-0.000092,-0.080236,-0.457085
73.148727,-0.000144,-0.080238,-0.458552
73.166824,-0.000054,-0.080240,-0.460004
73.184761,0.000038,-0.080240,-0.461443
73.202515,0.000060,-0.080239,-0.462867
73.220787,0.000016,-0.080238,-0.464334
73.238403,0.000011,-0.080238,-0.465747
73.256805,-0.000009,-0.080238,-0.467224
73.274292,0.000684,-0.080232,-0.468627
73.292259,-0.000874,-0.080234,-0.470068
73.310394,-0.000087,-0.080243,-0.471523
73.331078,-0.000937,-0.080253,-0.473183
73.350494,-0.000741,-0.080270,-0.474742
73.368103,-0.001124,-0.080286,-0.476155
73.385414,0.000330,-0.080293,-0.477545
73.403481,-0.000821,-0.080297,-0.478996
73.421860,0.000451,-0.080301,-0.480472
73.440308,-0.000107,-0.080298,-0.481953
73.458496,0.000748,-0.080292,-0.483413
73.475868,-0.000027,-0.080286,-0.484808
73.493294,0.000441,-0.080282,-0.486207
73.510994,0.000820,-0.080271,-0.487628
73.529526,0.000105,-0.080262,-0.489116
73.547737,0.000072,-0.080261,-0.490577
73.567261,0.000727,-0.080253,-0.492144
73.584991,-0.000154,-0.080248,-0.493567
73.603149,0.000340,-0.080246,-0.495024
73.620796,0.000325,-0.080240,-0.496440
73.638138,0.000346,-0.080234,-0.497832
73.655998,0.000266,-0.080229,-0.499265
73.673920,0.000228,-0.080224,-0.500702
73.692276,0.000472,-0.080218,-0.502175
73.710266,-0.000383,-0.080217,-0.503618
73.727539,0.000110,-0.080220,-0.505004
73.746307,0.000308,-0.080216,-0.506509
73.764786,-0.000028,-0.080213,-0.507991
73.782761,-0.000412,-0.080217,-0.509433
73.800179,0.000008,-0.080221,-0.510831
73.818153,0.000033,-0.080220,-0.512272
73.835548,-0.000019,-0.080220,-0.513668
73.853394,-0.000004,-0.080220,-0.515099
73.870956,-0.000015,-0.080220,-0.516508
73.888611,-0.000021,-0.080221,-0.517925
73.906227,-0.000094,-0.080222,-0.519338
73.924416,-0.000037,-0.080223,-0.520797
73.942307,-0.000042,-0.080224,-0.522232
73.960159,-0.000066,-0.080225,-0.523664
73.977661,-0.000052,-0.080226,-0.525068
73.995331,-0.000068,-0.080227,-0.526486
74.012794,-0.000058,-0.080228,-0.527887
74.030090,-0.000096,-0.080229,-0.529275
74.047493,-0.000121,-0.080231,-0.530671
74.065453,-0.000133,-0.080233,-0.532112
74.083008,-0.000136,-0.080236,-0.533520
74.100990,-0.000109,-0.080238,-0.534963
74.118423,-0.000155,-0.080240,-0.536362
74.136177,0.000169,-0.080240,-0.537787
74.153999,-0.000662,-0.080244,-0.539217
74.171822,-0.000211,-0.080252,-0.540647
74.189301,0.000169,-0.080253,-0.542050
74.206978,-0.000339,-0.080254,-0.543468
74.225227,-0.000127,-0.080258,-0.544933
74.243332,-0.000100,-0.080260,-0.546386
74.261360,-0.000107,-0.080262,-0.547833
74.279266,-0.000050,-0.080264,-0.549270
74.296837,-0.000283,-0.080267,-0.550681
74.314453,0.000427,-0.080265,-0.552094
74.331886,0.000008,-0.080262,-0.553494
74.349876,-0.000012,-0.080262,-0.554938
74.368828,-0.000035,-0.080262,-0.556459
74.387169,-0.000047,-0.080263,-0.557931
74.404419,-0.000050,-0.080264,-0.559315
74.422249,-0.000003,-0.080264,-0.560746
74.439796,0.000002,-0.080264,-0.562155
74.457329,0.000026,-0.080264,-0.563562
74.475677,0.000019,-0.080263,-0.565035
74.493393,0.000016,-0.080263,-0.566457
74.511032,0.000009,-0.080263,-0.567873
74.529449,0.000024,-0.080263,-0.569351
74.547554,0.000043,-0.080262,-0.570804
74.565071,0.000047,-0.080261,-0.572210
74.582253,0.000039,-0.080260,-0.573589
74.599312,0.000069,-0.080260,-0.574958
74.616890,0.000072,-0.080258,-0.576369
74.636612,0.000096,-0.080257,-0.577952
74.654778,0.000090,-0.080255,-0.579410
74.672905,0.000058,-0.080254,-0.580864
74.690041,0.000043,-0.080253,-0.582240
74.707779,0.000034,-0.080252,-0.583663
74.726036,0.000039,-0.080251,-0.585128
74.746429,0.000053,-0.080250,-0.586765
74.771851,0.000058,-0.080249,-0.588805
74.792984,0.000046,-0.080248,-0.590501
74.818375,0.000006,-0.080247,-0.592538
74.837479,0.000191,-0.080245,-0.594071
74.857323,-0.000281,-0.080246,-0.595664
74.877289,0.000109,-0.080248,-0.597266
74.898117,0.000050,-0.080246,-0.598937
74.916840,0.000037,-0.080246,-0.600440
74.934914,0.000047,-0.080245,-0.601890
74.952599,0.000048,-0.080244,-0.603309
74.970093,0.000033,-0.080243,-0.604713
74.988510,0.000008,-0.080243,-0.606191
75.006416,0.000023,-0.080243,-0.607628
75.024345,0.000041,-0.080242,-0.609066
75.045464,-0.000040,-0.080242,-0.610761
75.063553,-0.000030,-0.080243,-0.612213
75.081650,-0.000048,-0.080243,-0.613665
75.099487,-0.000033,-0.080244,-0.615096
75.117493,-0.000011,-0.080244,-0.616541
75.135300,-0.000028,-0.080245,-0.617970
75.153427,-0.000029,-0.080245,-0.619424
75.171310,0.000014,-0.080245,-0.620859
75.190086,0.000006,-0.080245,-0.622366
75.208977,-0.000009,-0.080245,-0.623882
75.226250,0.000095,-0.080245,-0.625268
75.244553,-0.000118,-0.080245,-0.626737
75.262535,0.000009,-0.080246,-0.628180
75.280510,0.000001,-0.080246,-0.629622
75.299660,-0.000036,-0.080246,-0.631159
75.318550,-0.000037,-0.080247,-0.632675
75.337173,0.000011,-0.080247,-0.634169
75.356163,-0.000659,-0.080253,-0.635693
75.375687,0.000866,-0.080251,-0.637260
75.393669,0.000074,-0.080243,-0.638703
75.411888,0.000046,-0.080242,-0.640165
75.430962,0.000016,-0.080241,-0.641695
75.449928,-0.000020,-0.080241,-0.643217
75.467575,-0.000004,-0.080241,-0.644633
75.485725,-0.000015,-0.080241,-0.646090
75.503548,-0.000011,-0.080242,-0.647520
75.521011,-0.000023,-0.080242,-0.648921
75.539528,-0.000032,-0.080242,-0.650407
75.557487,0.000077,-0.080242,-0.651848
75.576080,-0.000002,-0.080241,-0.653340
75.593666,0.000044,-0.080241,-0.654751
75.613159,0.000055,-0.080240,-0.656315
75.630692,-0.000360,-0.080243,-0.657722
75.648949,-0.000135,-0.080247,-0.659187
75.667358,0.000070,-0.080248,-0.660664
75.685196,-0.000052,-0.080248,-0.662096
75.703133,0.000069,-0.080247,-0.663535
75.720955,0.000018,-0.080247,-0.664965
75.739014,0.000001,-0.080246,-0.666415
75.760300,-0.000009,-0.080247,-0.668123
75.780296,0.000004,-0.080247,-0.669727
75.799355,-0.000008,-0.080247,-0.671257
75.818581,-0.000011,-0.080247,-0.672800
75.836273,-0.000030,-0.080247,-0.674219
75.854637,0.000026,-0.080247,-0.675693
75.872795,0.000035,-0.080247,-0.677150
75.890968,0.000058,-0.080246,-0.678608
75.909142,0.000008,-0.080245,-0.680067
75.927399,-0.000024,-0.080245,-0.681532
75.946754,-0.000004,-0.080246,-0.683085
75.965836,-0.000003,-0.080246,-0.684616
75.984146,-0.000044,-0.080246,-0.686085
76.001701,-0.000037,-0.080247,-0.687494
76.019363,-0.000058,-0.080248,-0.688912
76.036568,-0.000002,-0.080248,-0.690292
76.055519,0.000015,-0.080248,-0.691813
76.074173,0.000018,-0.080248,-0.693310
76.092583,0.000030,-0.080247,-0.694787
76.110481,-0.000019,-0.080247,-0.696224
76.128479,-0.000002,-0.080247,-0.697668
76.146248,-0.000011,-0.080247,-0.699094
76.164131,-0.000000,-0.080248,-0.700529
76.182449,-0.000012,-0.080248,-0.701999
76.200844,-0.000009,-0.080248,-0.703475
76.218513,0.000068,-0.080247,-0.704893
76.235817,-0.000159,-0.080248,-0.706281
76.254036,0.000009,-0.080250,-0.707744
76.271881,0.000132,-0.080248,-0.709176
76.289696,-0.000253,-0.080249,-0.710605
76.307884,-0.000016,-0.080252,-0.712065
76.325928,-0.000105,-0.080253,-0.713513
76.343903,0.000027,-0.080254,-0.714955
76.362167,0.000046,-0.080253,-0.716421
76.379822,-0.000125,-0.080254,-0.717838
76.397308,0.000107,-0.080254,-0.719241
76.414642,0.000020,-0.080253,-0.720632
76.433296,0.000060,-0.080252,-0.722129
76.451515,0.000026,-0.080251,-0.723592
76.468979,0.000030,-0.080251,-0.724993
76.486588,0.000101,-0.080249,-0.726406
76.504128,-0.000437,-0.080252,-0.727814
76.521889,0.000701,-0.080250,-0.729239
76.540344,0.000143,-0.080242,-0.730720
76.558769,0.000120,-0.080240,-0.732199
76.576538,-0.000022,-0.080239,-0.733624
76.596016,0.000064,-0.080239,-0.735187
76.614914,-0.000655,-0.080244,-0.736704
76.632973,-0.000346,-0.080253,-0.738153
76.651527,0.001015,-0.080247,-0.739642
76.669579,-0.001167,-0.080248,-0.741090
76.686783,0.000935,-0.080250,-0.742471
76.705032,0.000035,-0.080242,-0.743935
76.722572,-0.000000,-0.080241,-0.745343
76.740196,-0.000008,-0.080241,-0.746757
76.761963,-0.000005,-0.080241,-0.748504
76.786751,-0.000012,-0.080242,-0.750493
76.810570,-0.000063,-0.080243,-0.752404
76.831375,-0.000138,-0.080245,-0.754073
76.851044,-0.000077,-0.080247,-0.755652
76.870422,0.000155,-0.080246,-0.757207
76.891731,0.000003,-0.080244,-0.758917
76.910622,-0.000005,-0.080244,-0.760433
76.927734,-0.000035,-0.080245,-0.761806
76.945473,-0.000027,-0.080245,-0.763229
76.963570,-0.000040,-0.080246,-0.764681
76.982170,0.000030,-0.080246,-0.766174
77.000969,0.000291,-0.080243,-0.767683
77.018852,-0.000890,-0.080248,-0.769118
77.036880,0.000233,-0.080254,-0.770564
77.055527,-0.000046,-0.080252,-0.772061
77.073059,0.000004,-0.080253,-0.773468
77.091125,-0.000091,-0.080254,-0.774918
77.109772,-0.000057,-0.080255,-0.776414
77.127686,-0.000066,-0.080256,-0.777852
77.145889,-0.000051,-0.080257,-0.779313
77.163368,-0.000057,-0.080258,-0.780716
77.181442,-0.000054,-0.080259,-0.782166
77.199913,-0.000044,-0.080260,-0.783649
77.218102,-0.000034,-0.080261,-0.785108
77.235764,0.000020,-0.080261,-0.786526
77.253174,0.000032,-0.080260,-0.787923
77.271332,0.000090,-0.080259,-0.789381
77.289680,-0.000006,-0.080258,-0.790853
77.307571,0.000001,-0.080258,-0.792289
77.326088,-0.000024,-0.080259,-0.793775
77.343849,-0.000008,-0.080259,-0.795201
77.362129,0.000012,-0.080259,-0.796668
77.380096,0.000034,-0.080259,-0.798110
77.398682,0.000025,-0.080258,-0.799602
77.417290,0.000041,-0.080257,-0.801095
77.435585,0.000035,-0.080257,-0.802563
77.453430,0.000055,-0.080256,-0.803996
77.471443,0.000071,-0.080255,-0.805441
77.488998,-0.000125,-0.080255,-0.806850
77.507072,0.000099,-0.080255,-0.808301
77.524979,0.000487,-0.080250,-0.809738
77.542755,0.000174,-0.080244,-0.811164
77.560318,0.000113,-0.080242,-0.812573
77.578491,0.000060,-0.080240,-0.814032
77.596886,-0.000027,-0.080240,-0.815508
77.614845,-0.000095,-0.080241,-0.816949
77.631981,-0.000154,-0.080243,-0.818324
77.650192,-0.000070,-0.080245,-0.819785
77.668030,0.000028,-0.080246,-0.821217
77.685966,0.000074,-0.080245,-0.822656
77.704399,0.000143,-0.080243,-0.824135
77.722183,0.000157,-0.080240,-0.825562
77.740120,0.000150,-0.080237,-0.827001
77.757721,0.000160,-0.080234,-0.828413
77.775597,0.001078,-0.080223,-0.829848
77.795967,-0.001037,-0.080223,-0.831482
77.815399,-0.000365,-0.080237,-0.833041
77.834579,0.000071,-0.080239,-0.834580
77.853493,0.000163,-0.080237,-0.836097
77.871208,-0.000142,-0.080237,-0.837519
77.889725,-0.000198,-0.080240,-0.839005
77.907173,0.000259,-0.080240,-0.840405
77.925400,0.001045,-0.080228,-0.841867
77.942970,-0.000830,-0.080226,-0.843277
77.960815,-0.000978,-0.080242,-0.844708
77.978310,-0.001443,-0.080263,-0.846112
77.996925,-0.000967,-0.080286,-0.847607
78.016243,-0.001054,-0.080305,-0.849158
78.035347,-0.001542,-0.080330,-0.850692
78.056961,-0.000334,-0.080350,-0.852429
78.075142,-0.000610,-0.080359,-0.853890
78.094109,-0.000869,-0.080373,-0.855414
78.113029,0.000446,-0.080377,-0.856935
78.131523,0.000501,-0.080368,-0.858421
78.149200,-0.000176,-0.080365,-0.859842
78.167511,-0.000006,-0.080367,-0.861313
78.187515,0.000640,-0.080360,-0.862921
78.205589,0.000513,-0.080350,-0.864373
78.223946,0.000602,-0.080340,-0.865848
78.241356,0.000887,-0.080327,-0.867247
78.258926,0.000903,-0.080311,-0.868658
78.278534,0.000126,-0.080301,-0.870232
78.297668,0.001810,-0.080282,-0.871769
78.315720,0.001302,-0.080254,-0.873218
78.334602,0.000018,-0.080242,-0.874733
78.352455,0.001348,-0.080230,-0.876165
78.371582,0.000807,-0.080209,-0.877700
78.389931,0.000586,-0.080196,-0.879171
78.408401,0.000968,-0.080182,-0.880653
78.426620,0.000891,-0.080165,-0.882113
78.444817,0.000600,-0.080152,-0.883572
78.462379,0.000178,-0.080145,-0.884979
78.480118,0.000788,-0.080136,-0.886401
78.498077,0.001082,-0.080119,-0.887840
78.516090,0.001082,-0.080100,-0.889283
78.534409,0.000412,-0.080086,-0.890750
78.552521,0.000818,-0.080075,-0.892201
78.570000,0.000455,-0.080064,-0.893600
78.587418,-0.000312,-0.080063,-0.894995
78.605652,0.000438,-0.080061,-0.896455
78.623932,-0.000053,-0.080058,-0.897918
78.641769,-0.000421,-0.080062,-0.899346
78.659081,-0.000082,-0.080067,-0.900732
78.676544,0.000111,-0.080066,-0.902130
78.696068,-0.000632,-0.080071,-0.903694
78.715454,-0.000164,-0.080079,-0.905246
78.735229,-0.000558,-0.080086,-0.906830
78.755226,0.000154,-0.080090,-0.908431
78.777260,-0.001031,-0.080100,-0.910196
78.800232,-0.000186,-0.080114,-0.912036
78.823761,-0.000716,-0.080125,-0.913921
78.845619,-0.000556,-0.080138,-0.915673
78.866997,-0.000637,-0.080151,-0.917386
